timestamp_ms,elapsed_s,channel,signal_name,value,unit
1782295572918,2.611,kvaser:Channel 0,STEER_STATUS,0,
1782295572918,2.611,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572918,2.611,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572918,2.611,kvaser:Channel 0,COUNTER,0,
1782295572918,2.611,kvaser:Channel 0,CHECKSUM,0,
1782295572939,2.632,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572939,2.632,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572939,2.632,kvaser:Channel 0,STEER_STATUS,0,
1782295572939,2.632,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572939,2.632,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572939,2.632,kvaser:Channel 0,COUNTER,0,
1782295572939,2.632,kvaser:Channel 0,CHECKSUM,0,
1782295572960,2.653,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572960,2.653,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572960,2.653,kvaser:Channel 0,STEER_STATUS,0,
1782295572960,2.653,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572960,2.653,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572960,2.653,kvaser:Channel 0,COUNTER,0,
1782295572960,2.653,kvaser:Channel 0,CHECKSUM,0,
1782295572986,2.679,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295572986,2.679,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295572986,2.679,kvaser:Channel 0,STEER_STATUS,0,
1782295572986,2.679,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295572986,2.679,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295572986,2.679,kvaser:Channel 0,COUNTER,0,
1782295572986,2.679,kvaser:Channel 0,CHECKSUM,0,
1782295573002,2.695,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295573002,2.695,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295573002,2.695,kvaser:Channel 0,STEER_STATUS,0,
1782295573002,2.695,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295573002,2.695,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295573002,2.695,kvaser:Channel 0,COUNTER,0,
1782295573002,2.695,kvaser:Channel 0,CHECKSUM,0,
1782295573024,2.717,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295573024,2.717,kvaser:Channel 0,STEER_ANGLE_RATE,0,deg/s
1782295573024,2.717,kvaser:Channel 0,STEER_STATUS,0,
1782295573024,2.717,kvaser:Channel 0,STEER_CONTROL_ACTIVE,0,
1782295573024,2.717,kvaser:Channel 0,STEER_CONFIG_INDEX,14,
1782295573024,2.717,kvaser:Channel 0,COUNTER,0,
1782295573024,2.717,kvaser:Channel 0,CHECKSUM,0,
1782295615393,45.086,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615420,45.113,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615441,45.134,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615462,45.155,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615484,45.177,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615504,45.197,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615530,45.223,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615551,45.244,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615572,45.265,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615599,45.292,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615620,45.313,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615647,45.340,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615669,45.362,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615695,45.388,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615717,45.410,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615743,45.436,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615770,45.463,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615792,45.485,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615818,45.511,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615844,45.537,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615870,45.563,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615891,45.584,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615918,45.611,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615936,45.629,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615962,45.655,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295615989,45.682,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616010,45.703,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616025,45.718,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616047,45.740,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616067,45.760,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616094,45.787,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616115,45.808,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616141,45.834,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616167,45.860,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616194,45.887,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616215,45.908,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616241,45.934,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616268,45.961,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616294,45.987,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616315,46.008,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616342,46.035,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616363,46.056,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616384,46.077,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616406,46.099,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616426,46.119,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616452,46.145,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616473,46.166,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616495,46.188,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616521,46.214,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616542,46.235,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616568,46.261,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616595,46.288,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616617,46.310,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616643,46.336,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616664,46.357,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616690,46.383,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616706,46.399,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616732,46.425,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616753,46.446,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616774,46.467,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616795,46.488,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616823,46.516,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616843,46.536,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616870,46.563,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616891,46.584,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616912,46.605,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616938,46.631,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616960,46.653,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295616981,46.674,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617002,46.695,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617025,46.718,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617041,46.734,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617062,46.755,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617083,46.776,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617111,46.804,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617132,46.825,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617153,46.846,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617174,46.867,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617196,46.889,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617223,46.916,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617244,46.937,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617265,46.958,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617286,46.979,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617313,47.006,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617334,47.027,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617355,47.048,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617377,47.070,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617403,47.096,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617424,47.117,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617446,47.139,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617472,47.165,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617493,47.186,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617519,47.212,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617536,47.229,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617562,47.255,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617588,47.281,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617615,47.308,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617632,47.325,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617659,47.352,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617680,47.373,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617700,47.393,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617722,47.415,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617743,47.436,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617769,47.462,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617795,47.488,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617816,47.509,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617837,47.530,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617858,47.551,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617884,47.577,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617910,47.603,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617931,47.624,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617958,47.651,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295617979,47.672,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618000,47.693,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618022,47.715,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618048,47.741,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618069,47.762,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618096,47.789,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618118,47.811,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618139,47.832,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618160,47.853,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618176,47.869,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618202,47.895,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618229,47.922,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618251,47.944,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618272,47.965,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618298,47.991,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618323,48.016,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618349,48.042,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618370,48.063,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618391,48.084,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618417,48.110,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618439,48.132,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618461,48.154,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618487,48.180,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618514,48.207,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618540,48.233,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618561,48.254,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618582,48.275,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618608,48.301,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618629,48.322,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618655,48.348,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618676,48.369,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618697,48.390,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618719,48.412,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618746,48.439,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618772,48.465,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618793,48.486,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618820,48.513,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618841,48.534,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618863,48.556,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618890,48.583,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618911,48.604,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618937,48.630,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618958,48.651,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295618980,48.673,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619005,48.698,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619021,48.714,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619043,48.736,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619069,48.762,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619096,48.789,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619112,48.805,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619133,48.826,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619159,48.852,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619181,48.874,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619202,48.895,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619228,48.921,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619255,48.948,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619276,48.969,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619298,48.991,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619324,49.017,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619345,49.038,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619371,49.064,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619393,49.086,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619420,49.113,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619442,49.135,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619468,49.161,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619495,49.188,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619517,49.210,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619543,49.236,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619569,49.262,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619596,49.289,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619612,49.305,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619639,49.332,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619659,49.352,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619681,49.374,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619702,49.395,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619728,49.421,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619749,49.442,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619770,49.463,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619792,49.485,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619818,49.511,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619840,49.533,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619861,49.554,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619881,49.574,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619903,49.596,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619929,49.622,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619951,49.644,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619972,49.665,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295619994,49.687,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620020,49.713,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620042,49.735,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620069,49.762,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620089,49.782,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620111,49.804,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620132,49.825,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620158,49.851,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620179,49.872,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620205,49.898,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620226,49.919,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620247,49.940,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620269,49.962,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620296,49.989,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620318,50.011,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620338,50.031,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620359,50.052,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620380,50.073,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620406,50.099,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620422,50.115,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620448,50.141,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620469,50.162,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620494,50.187,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620522,50.215,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620542,50.235,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620564,50.257,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620590,50.283,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620612,50.305,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620628,50.321,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620649,50.342,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620670,50.363,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620697,50.390,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620718,50.411,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620745,50.438,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620762,50.455,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620788,50.481,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620815,50.508,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620836,50.529,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620852,50.545,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620873,50.566,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620899,50.592,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620921,50.614,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620942,50.635,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620968,50.661,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295620995,50.688,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621017,50.710,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621042,50.735,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621068,50.761,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621095,50.788,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621121,50.814,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621143,50.836,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621163,50.856,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621191,50.884,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621213,50.906,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621230,50.923,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621251,50.944,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621272,50.965,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621294,50.987,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621320,51.013,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621342,51.035,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621363,51.056,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621391,51.084,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621412,51.105,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621434,51.127,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621460,51.153,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621481,51.174,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621503,51.196,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621525,51.218,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621552,51.245,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621568,51.261,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621595,51.288,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621621,51.314,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621637,51.330,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621664,51.357,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621691,51.384,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621716,51.409,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621733,51.426,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621758,51.451,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621780,51.473,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621806,51.499,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621822,51.515,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621849,51.542,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621869,51.562,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621896,51.589,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621922,51.615,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621944,51.637,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621965,51.658,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295621986,51.679,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295622012,51.705,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295622033,51.726,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
1782295622059,51.752,kvaser:Channel 0,STEER_TORQUE_SENSOR,0,tbd
